comp_name,smiles,charge,multiplicity
azo_4bcdaaf732,N#Cc1cc2scc(C(=O)O)c2c(C(=O)O)c1/N=N/c1ccccc1,0,1
azo_9d2b8729f2,CC(C)c1cc2cc(O)ccc2cc1/N=N/c1ccc([N+](=O)[O-])cc1F,0,1
azo_eba0735b4d,Cc1cc(Cl)c(/N=N/c2ccc(C(=O)O)cc2)c(Br)c1,0,1
azo_fc7535a605,CC(C)(C)c1c(/N=N/c2ccc(C#N)cc2I)ccc2cc(O)ccc12,0,1
azo_66303f0a24,Cc1cccc(N=Nc2ccsc2)c1,0,1
azo_a31ccf23ce,O=C(O)c1cc(Br)cc(/N=N/c2ccc(-c3ccc[nH]3)cc2)c1,0,1
azo_3ab4388835,Cc1cc(N)cc(N=Nc2cn[nH]c2)c1,0,1
azo_f480b2d042,Clc1cc(I)ccc1/N=N/c1ccc2ccccc2c1Cl,0,1
azo_a08e633c28,NCc1cccc(/N=N/c2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2)c1,0,1
azo_236174eb1b,ClC1=CCc2ccc(/N=N/c3ccccc3)c(Cl)c21,0,1
azo_54d18a9ba1,Cc1cc2c(CN)c(/N=N/c3ccccc3)c(CN)cc2o1,0,1
azo_2293de6536,Clc1ccc(/N=N/c2ccc3sccc3c2)c(I)c1,0,1
azo_5177faac6c,O=C(O)c1cc2c(cc1/N=N/c1ccccc1)C(Br)=C(C(F)(F)F)C2,0,1
azo_fa01b03bbe,N#Cc1cc2oc(C(F)(F)F)cc2c(Br)c1/N=N/c1ccccc1,0,1
azo_3e2d34bfd3,NC(=O)c1cc2scc(F)c2c(C=O)c1/N=N/c1ccccc1,0,1
azo_a17b4cfc6b,O=Cc1cc(I)cc(/N=N/c2ccccc2)c1,0,1
azo_8df9cb9030,NCc1ccc(/N=N/c2ccccc2F)c(Cl)c1,0,1
azo_f6a058abbd,Oc1ccc(/N=N/c2c(Cl)cc(Cl)cc2I)cc1,0,1
azo_2ead9f7e6f,NC(=O)c1c(/N=N/c2ccccc2)c([N+](=O)[O-])cc2occ(F)c12,0,1
azo_01a3eea47a,NCc1cc(/N=N/c2cc(F)cc(C(=O)O)c2)cc(-c2ccccc2)c1,0,1
azo_611603c743,O=C(O)c1c(/N=N/c2ccccc2)ccc2sc(I)c(Br)c12,0,1
azo_c3781affcf,NC(=O)c1ccc(/N=N/c2c(F)cc(-c3ccccc3)cc2C(F)(F)F)cc1,0,1
azo_74f04c6ce7,Oc1coc2cc(-c3ccccc3)c(/N=N/c3ccccc3)c(O)c12,0,1
azo_2eb1bdd362,NCc1oc2cc(-c3ccccc3)c(/N=N/c3ccccc3)cc2c1CN,0,1
azo_1506e8fff0,COc1ccc(/N=N/c2c(C(C)(C)C)cc(C(F)(F)F)cc2C(C)(C)C)cc1,0,1
azo_5cbbeeb776,CC(C)c1c(/N=N/c2ccc(C=O)cc2Cl)ccc2cc(N)ccc12,0,1
azo_e2958ae4af,NC(=O)c1cc(I)c(/N=N/c2ccc3ccccc3c2)c(I)c1,0,1
azo_7ae9fd48eb,Brc1cccc(Br)c1/N=N/c1ccccc1,0,1
azo_f5037a3fe2,FC(F)(F)c1ccc(N=Nc2ccoc2)cc1,0,1
azo_8925fdc3ad,Cc1c(/N=N/c2ccccc2)ccc2c1C(O)=CC2,0,1
azo_4e64e48bc0,O=Cc1csc2cc([N+](=O)[O-])c(/N=N/c3ccccc3)c(C=O)c12,0,1
azo_7012616aef,NCc1ccc(/N=N/c2c(C(F)(F)F)cc(Br)cc2C(F)(F)F)cc1,0,1
azo_56426b9fd3,CC(C)(C)c1cc(CN)ccc1/N=N/c1ccc(S(=O)(=O)O)cc1C(F)(F)F,0,1
azo_3ec2f95ff7,Nc1ccc2cc(/N=N/c3cc(F)cc(S(=O)(=O)O)c3)ccc2c1,0,1
azo_24ceacdcd3,NCc1ccc(N=Nc2cnc[nH]2)cc1,0,1
azo_90963c0279,N#Cc1c2c(cc(S(=O)(=O)O)c1/N=N/c1ccccc1)CC(C(F)(F)F)=C2,0,1
azo_84b6de2991,O=C(O)c1cc(F)cc(/N=N/c2ccc(-c3ccc4sccc4c3)cc2)c1,0,1
azo_38b18af8c8,N#Cc1c(/N=N/c2ccccc2)ccc2occ(C=O)c12,0,1
azo_93d20560dc,CC(C)(C)c1cc(CN)cc(Cl)c1/N=N/c1ccc(C#N)cc1,0,1
azo_f2ed3cdf8a,NC(=O)c1c(C=O)oc2ccc(/N=N/c3ccccc3)c([N+](=O)[O-])c12,0,1
azo_d413e94671,O=C(O)c1c(/N=N/c2ccccc2)c([N+](=O)[O-])cc2sc(C(F)(F)F)cc12,0,1
azo_3d18212415,NC(=O)c1sc2cc([N+](=O)[O-])c(/N=N/c3ccccc3)cc2c1C(N)=O,0,1
azo_6260138c69,N#Cc1cc(Cl)cc(/N=N/c2ccc3c(CN)ccc(O)c3c2)c1,0,1
azo_d095d197c1,Nc1ccc(-c2ccccc2)c2ccc(/N=N/c3cc(C(F)(F)F)cc(S(=O)(=O)O)c3)cc12,0,1
azo_05cef144f1,Nc1ccc2cc(/N=N/c3ccc(F)cc3C(F)(F)F)c(C(F)(F)F)cc2c1,0,1
azo_dcaf302bb2,O=S(=O)(O)c1ccc(/N=N/c2cc3ccc(O)cc3cc2Br)c(Br)c1,0,1
azo_4c647a6172,Cc1c(/N=N/c2ccccc2)ccc2[nH]c(N)c(N)c12,0,1
azo_ffc6b0381b,NC(=O)c1cc(F)c(/N=N/c2ccc3cc(O)ccc3c2)c(F)c1,0,1
azo_572a0c56ec,O=S(=O)(O)c1cc2c(cc1/N=N/c1ccccc1)C(F)=C(C(F)(F)F)C2,0,1
azo_1933381380,CC(C)(C)c1cc2cc(N)ccc2cc1/N=N/c1ccc(C=O)cc1Cl,0,1
azo_f7ef7f2756,Nc1ccc2cc(/N=N/c3c(F)cc(C(F)(F)F)cc3Cl)ccc2c1,0,1
azo_3f219c7da1,O=Cc1c(F)[nH]c2cc(C(=O)O)c(/N=N/c3ccccc3)cc12,0,1
azo_ca0b1c2fbf,N#Cc1cc(Br)c(/N=N/c2ccc(N)cc2)c(Br)c1,0,1
azo_238182cd30,N#Cc1cc(/N=N/c2ccc(O)cc2)cc([N+](=O)[O-])c1,0,1
azo_9f678945d0,O=S(=O)(O)c1ccc(/N=N/c2cc3ccc(O)cc3cc2F)c(F)c1,0,1
azo_4767cc6077,CC(C)c1c(/N=N/c2ccc(C(N)=O)cc2I)ccc2cc(-c3ccccc3)ccc12,0,1
azo_21ff46a12b,O=Cc1cc(Cl)cc(/N=N/c2ccc3ccccc3c2)c1,0,1
azo_1067ced093,Clc1cc2c(Br)c(/N=N/c3ccccc3)ccc2[nH]1,0,1
azo_5901c8c089,CC(C)c1cc(CN)ccc1/N=N/c1ccc(F)cc1C(C)(C)C,0,1
azo_0e01812be0,COc1ccc2cc(/N=N/c3c(Br)cc(C=O)cc3I)ccc2c1,0,1
azo_daf93e71a5,CC(C)(C)c1c(/N=N/c2ccc(Br)cc2Cl)ccc2ccccc12,0,1
azo_38dfa992a4,COc1ccc(/N=N/c2ccc(C(=O)O)cc2Cl)c(C(C)(C)C)c1,0,1
azo_ad88435df3,N#Cc1c(/N=N/c2ccccc2)ccc2oc(I)c(C=O)c12,0,1
azo_89a4174f19,FC(F)(F)c1cc(Br)cc(/N=N/c2cccc(-c3ccccc3)c2)c1,0,1
azo_ae99a06b8f,Brc1cccc(Br)c1N=Nc1ccoc1,0,1
azo_44a660e3a1,N#Cc1cc(C#N)cc(N=Nc2ccsc2)c1,0,1
azo_abc2de10d4,O=Cc1cc2c(C=O)c(/N=N/c3ccccc3)c(C(=O)O)cc2o1,0,1
azo_6ddbf02f1f,FC(F)(F)c1cc2ccccc2cc1/N=N/c1ccc(Br)cc1,0,1
azo_0c009ff696,NCc1ccc2c(C(F)(F)F)c(/N=N/c3ccc([N+](=O)[O-])cc3)c(I)cc2c1,0,1
azo_a363ae8626,Nc1ccc2c(Br)c(/N=N/c3ccc(C(=O)O)cc3Br)ccc2c1,0,1
azo_9558c90fa4,NC(=O)c1cc(F)c(/N=N/c2ccc3cc(O)ccc3c2)c(Br)c1,0,1
azo_ea75dfca98,NC(=O)C1=CCc2cc([N+](=O)[O-])c(/N=N/c3ccccc3)c(C(N)=O)c21,0,1
azo_c7143bd0fd,Cc1cc(CN)cc(/N=N/c2cc(F)cc(C(=O)O)c2)c1,0,1
azo_1da77841ef,Cc1ccc2cc(/N=N/c3c(F)cc(C=O)cc3Br)ccc2c1,0,1
azo_65d335a0fa,NCc1cc2[nH]c(N)c(N)c2cc1/N=N/c1ccccc1,0,1
azo_2e685e48d6,Fc1cccc(I)c1/N=N/c1ccc(-c2ccccc2)cc1,0,1
azo_98d7ee34d0,NCc1ccc(N=Nc2ccc(I)cc2)s1,0,1
azo_1a7c65795f,CC(C)(C)c1c(/N=N/c2ccc(C(=O)O)cc2I)ccc2cc(-c3ccccc3)ccc12,0,1
azo_218c2c1775,COc1ccc(N=Nc2cc(Br)cc(C(=O)O)c2)s1,0,1
azo_74c0ec0c55,Clc1ccc(/N=N/c2c(Cl)cccc2Br)cc1,0,1
azo_9513f64b41,NC(=O)c1coc2ccc(/N=N/c3ccccc3)cc12,0,1
azo_8eb9f8f07b,CC(C)(C)c1c(/N=N/c2ccc(C=O)cc2I)ccc2cc(CN)ccc12,0,1
azo_622d8ebe73,Oc1ccc(/N=N/c2ccc(C(F)(F)F)cc2I)c(F)c1,0,1
azo_d87ccb6f02,COc1cc(/N=N/c2cc(Cl)cc(C(=O)O)c2)cc(-c2ccccc2)c1,0,1
azo_3eddf0ac44,N#Cc1ccc(/N=N/c2ccc3cc(-c4ccccc4)ccc3c2F)cc1,0,1
azo_58285914c9,CC(C)(C)c1cc(I)cc(C(F)(F)F)c1/N=N/c1ccc2cc(-c3ccccc3)ccc2c1,0,1
azo_2efe99ee14,O=S(=O)(O)c1cc(F)cc(/N=N/c2ccc3cccc(O)c3c2)c1,0,1
azo_ce49c67b23,CC(C)(C)c1c(/N=N/c2ccc(I)cc2F)ccc2cc(-c3ccccc3)ccc12,0,1
azo_420f875d57,FC(F)(F)c1cc(I)c(/N=N/c2ccc3ccccc3c2)c(C(F)(F)F)c1,0,1
azo_bae950db55,COc1ccc2c(C(C)C)c(/N=N/c3ccc(C#N)cc3)c(Br)cc2c1,0,1
azo_eddde1b396,FC(F)(F)C1=C(C(F)(F)F)c2c(ccc(/N=N/c3ccccc3)c2Br)C1,0,1
azo_481b7cbc9d,N#Cc1ccc(/N=N/c2ccccc2)c(Cl)c1,0,1
azo_1b577361b9,NCc1ccc(-c2ccccc2)c2ccc(/N=N/c3cc(F)cc(F)c3)cc12,0,1
azo_6d79d643ad,CC(C)(C)c1c(/N=N/c2ccc(C(F)(F)F)cc2I)ccc2cc(O)ccc12,0,1
azo_e3e333a6fe,Cc1n[nH]c(C)c1N=Nc1cc(Br)cc([N+](=O)[O-])c1,0,1
azo_b99e7ab84c,O=[N+]([O-])C1=C(F)Cc2ccc(/N=N/c3ccccc3)cc21,0,1
azo_5fb66e50e3,O=C(O)c1c(Br)sc2ccc(/N=N/c3ccccc3)cc12,0,1
azo_c822788f7e,Oc1ccc2c(F)c(/N=N/c3ccc(Br)cc3)ccc2c1,0,1
azo_08a0c17ffb,COc1ccc2c(F)c(/N=N/c3ccc(S(=O)(=O)O)cc3)ccc2c1,0,1
azo_ca7abca038,Fc1ccc(/N=N/c2ccc(-c3ccoc3)cc2)cc1,0,1
azo_08b6a87529,N#Cc1cc(/N=N/c2ccc(O)cc2)cc(C(=O)O)c1,0,1
azo_5e9d8a44ba,COc1ccc2cc(/N=N/c3c(C(C)C)cc(Cl)cc3C(C)C)ccc2c1,0,1
azo_eb7f7b1efa,Fc1c(/N=N/c2ccc(Cl)cc2I)ccc2cc(-c3ccccc3)ccc12,0,1
azo_cee498a34d,N#Cc1c(/N=N/c2ccccc2)ccc2c1C=C(Cl)C2,0,1
azo_538fa62ce3,Cc1ccc(/N=N/c2c(I)cc(C(=O)O)cc2I)cc1,0,1
azo_6b60539a13,Cc1ccc2cc(/N=N/c3c(Br)cc(C(=O)O)cc3Br)ccc2c1,0,1
azo_5b86cd5b39,Cc1ccc2c(Cl)c(/N=N/c3ccc(I)cc3F)ccc2c1,0,1
azo_1e72abc1c5,NCc1ccc2c(F)c(/N=N/c3ccc(C(N)=O)cc3Br)ccc2c1,0,1
azo_029f24d021,FC(F)(F)c1ccc(/N=N/c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1,0,1
azo_287ee57410,N#Cc1coc2cc([N+](=O)[O-])c(/N=N/c3ccccc3)cc12,0,1
azo_081752f328,CC(C)(C)c1cc2cc(N)ccc2cc1/N=N/c1ccc(Br)cc1,0,1
azo_bec1d695ad,Cc1ccc2c(F)c(/N=N/c3ccc(I)cc3)c(F)cc2c1,0,1
azo_2bb0c4b90d,NC(=O)c1ccc(/N=N/c2c(Br)cc3cc(O)ccc3c2I)cc1,0,1
azo_8d50f19375,O=S(=O)(O)c1cc2[nH]c(C(F)(F)F)c(Br)c2cc1/N=N/c1ccccc1,0,1
azo_5bf7de21d2,O=[N+]([O-])c1ccc(/N=N/c2cc3ccc(-c4ccccc4)cc3cc2C(F)(F)F)cc1,0,1
azo_c68b5ebddb,CC(C)(C)c1c(/N=N/c2ccc(S(=O)(=O)O)cc2)ccc2ccccc12,0,1
azo_8a80df9dd8,COc1ccc2c(F)c(/N=N/c3ccc(Br)cc3)c(F)cc2c1,0,1
azo_d42eca31dd,CC(C)c1c(/N=N/c2ccc(I)cc2F)ccc2cc(N)ccc12,0,1
azo_6ebc72167b,NCc1ccc2cc(/N=N/c3c(Cl)cc(Br)cc3I)ccc2c1,0,1
azo_775e0f5114,NCc1ccc(/N=N/c2ccc(C(=O)O)cc2Br)c(Br)c1,0,1
azo_986c6e5a1d,NCc1ccc2cc(/N=N/c3ccc(S(=O)(=O)O)cc3I)c(F)cc2c1,0,1
azo_dc32a59c46,COc1cc(C)cc(/N=N/c2cc(F)cc(C(N)=O)c2)c1,0,1
azo_64b277f409,Nc1ccc(/N=N/c2ccc(Cl)cc2Br)c(C(F)(F)F)c1,0,1
azo_0fe65cb5cc,Oc1ccc(/N=N/c2ccc(I)cc2Br)c(C(F)(F)F)c1,0,1
azo_fc14a538f6,CC(C)c1cc(I)cc(C(C)(C)C)c1/N=N/c1ccc(N)cc1,0,1
azo_2b06f30c48,CC(C)(C)c1cc(C(=O)O)cc(C(F)(F)F)c1/N=N/c1ccc(O)cc1,0,1
azo_de12144f56,O=[N+]([O-])c1cc2c(c(Br)c1/N=N/c1ccccc1)C=CC2,0,1
azo_fe613f0b4b,O=[N+]([O-])c1cccc(C(F)(F)F)c1/N=N/c1ccc2[nH]ccc2c1,0,1
azo_6da2cfc0e2,O=C(O)C1=Cc2c(cc(S(=O)(=O)O)c(/N=N/c3ccccc3)c2S(=O)(=O)O)C1,0,1
azo_8a5788edc5,Oc1ccc(/N=N/c2ccc(F)cc2F)c(Cl)c1,0,1
azo_64d16c697f,NC(=O)c1cc2c(c(F)c1/N=N/c1ccccc1)C=C(C(F)(F)F)C2,0,1
azo_7bfaf4ecc5,O=Cc1cccc(S(=O)(=O)O)c1/N=N/c1ccc2sccc2c1,0,1
azo_8726721cb6,COc1ccc2c(Cl)c(/N=N/c3ccc(Cl)cc3)ccc2c1,0,1
azo_45e343f216,NCc1ccc2cc(/N=N/c3c(Cl)cc(I)cc3Br)ccc2c1,0,1
azo_8449f8521f,O=C(O)c1cccc(Cl)c1N=Nc1cc(-c2cccc(O)c2)n[nH]1,0,1
azo_8c38aec198,COc1ccc(/N=N/c2c(C(C)(C)C)cc([N+](=O)[O-])cc2C(C)(C)C)cc1,0,1
azo_1acf93a1c5,Brc1cccc(Br)c1N=Nc1cnn(-c2ccccn2)c1,0,1
azo_99c5ca313d,Oc1ccc2c(F)c(/N=N/c3ccc(Br)cc3)c(I)cc2c1,0,1
azo_81e686a956,CC(C)(C)c1cc(O)ccc1/N=N/c1ccc(C(F)(F)F)cc1C(F)(F)F,0,1
azo_145d5f54b6,NCc1ccc(N=Nc2c(C=O)cccc2C(=O)O)s1,0,1
azo_7e989a3c82,N#Cc1cc(N=Nc2ccc[nH]2)cc(C(F)(F)F)c1,0,1
azo_23e347db19,NC(=O)c1ccc(/N=N/c2cc3ccc(N)cc3cc2C(F)(F)F)c(I)c1,0,1
azo_a568ad7547,O=C(O)c1cc(I)cc(N=Nc2ccc[nH]2)c1,0,1
azo_191f758fd6,O=Cc1c(/N=N/c2ccccc2)ccc2c1C(I)=C(I)C2,0,1
azo_d806065c6e,O=[N+]([O-])c1cc(I)cc(N=Nc2ccoc2)c1,0,1
azo_caf1dd6c2e,Cc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2Cl)c(C(C)(C)C)c1,0,1
azo_9a3d5bbab1,CC(C)(C)c1cc(-c2ccccc2)cc(Cl)c1/N=N/c1ccc(Br)cc1,0,1
azo_8f5b217fe7,FC(F)(F)c1cccc(C(F)(F)F)c1N=Nc1cnn(-c2ccccn2)c1,0,1
azo_d0d91d468e,O=S(=O)(O)c1cc(I)cc(N=Nc2cc(-c3cccc(O)c3)n[nH]2)c1,0,1
azo_7ddd34ff5b,NC(=O)c1c(/N=N/c2ccccc2)c([N+](=O)[O-])cc2scc(C(=O)O)c12,0,1
azo_26b12834bf,NCc1cccc2cc(/N=N/c3cccc(S(=O)(=O)O)c3)ccc12,0,1
azo_3d58f1f0a5,NCc1ccc2cc(/N=N/c3ccc(F)cc3Br)c(F)cc2c1,0,1
azo_8dc9dd26e4,CC(C)(C)c1cc(F)cc(Br)c1/N=N/c1ccccc1,0,1
azo_693b72fc98,Cc1ccc2cc(/N=N/c3c(C(C)(C)C)cc(C(N)=O)cc3C(F)(F)F)ccc2c1,0,1
azo_0939102a90,Cc1ccc2c(F)c(/N=N/c3ccccc3)c(I)cc2c1,0,1
azo_020e07940f,COc1ccc(/N=N/c2ccc(C(N)=O)cc2Cl)cc1,0,1
azo_18f245a2d9,O=Cc1cccc(C(=O)O)c1N=Nc1cnc[nH]1,0,1
azo_05877a3c28,O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=Nc1ccsc1,0,1
azo_d92ff90730,Oc1ccc2c(F)c(/N=N/c3ccc(I)cc3)c(I)cc2c1,0,1
azo_52581c330e,CC(C)c1cc(C=O)cc(Br)c1/N=N/c1ccccc1,0,1
azo_0b44cac1e6,COc1ccc2c(C(C)(C)C)c(/N=N/c3ccc(I)cc3C(C)(C)C)ccc2c1,0,1
azo_71cea42622,O=[N+]([O-])c1cc(Cl)c(/N=N/c2ccc3cc(-c4ccccc4)ccc3c2)c(I)c1,0,1
azo_84c3b206a9,Cc1cc(CN)cc(/N=N/c2cc(C#N)cc(S(=O)(=O)O)c2)c1,0,1
azo_4f6850e531,COc1ccc(/N=N/c2ccc(Br)cc2F)cc1,0,1
azo_c464c96f42,FC(F)(F)c1cc(Cl)cc(/N=N/c2ccc(-c3ccc4sccc4c3)cc2)c1,0,1
azo_f488c22644,CC(C)c1cc(C(N)=O)cc(C(C)C)c1/N=N/c1ccc(O)cc1,0,1
azo_b4d7ac9dce,O=[N+]([O-])C1=C(Cl)Cc2cc([N+](=O)[O-])c(/N=N/c3ccccc3)cc21,0,1
azo_50b83c5bec,O=S(=O)(O)c1cccc(Br)c1/N=N/c1ccc2occc2c1,0,1
azo_fe5616e28b,Fc1cc2c(F)c(/N=N/c3ccccc3)c(F)cc2s1,0,1
azo_be990af2b8,O=[N+]([O-])c1csc2ccc(/N=N/c3ccccc3)cc12,0,1
azo_c108c5d5ad,N#Cc1cc2[nH]c(F)cc2c(F)c1/N=N/c1ccccc1,0,1
azo_6451e71cc0,O=C(O)c1cc2c(S(=O)(=O)O)c(/N=N/c3ccccc3)ccc2s1,0,1
azo_582d0886f1,O=[N+]([O-])c1cc(C(F)(F)F)ccc1/N=N/c1ccc2sccc2c1,0,1
azo_24afc01229,Oc1cccc(-c2cc(N=Nc3c(-c4ccccc4)cccc3-c3ccccc3)[nH]n2)c1,0,1
azo_f83446e849,Oc1ccc2cc(/N=N/c3c(Br)cc(Cl)cc3Br)ccc2c1,0,1
azo_d89ba9d2e9,CC(C)(C)c1cc(-c2ccccc2)ccc1/N=N/c1ccc(C(N)=O)cc1,0,1
azo_38cc997f73,O=C(O)c1cc(F)cc(N=Nc2cnc[nH]2)c1,0,1
azo_decf9f46a5,NCc1ccc(N)c2cc(/N=N/c3cc(I)cc([N+](=O)[O-])c3)ccc12,0,1
azo_c27b5e591c,COc1ccc(/N=N/c2c(C(C)C)cc(Br)cc2C(C)(C)C)cc1,0,1
azo_93c125fe58,CC(C)c1cc(F)ccc1/N=N/c1ccc2cc(CN)ccc2c1,0,1
azo_dc4f55c0f2,CC(C)c1c(/N=N/c2ccc([N+](=O)[O-])cc2)c(Br)cc2ccccc12,0,1
azo_342a1e7a77,Oc1cc(Br)c(/N=N/c2ccccc2)c(Br)c1,0,1
azo_48df23336b,Cc1ccc(O)c2cc(/N=N/c3cc(Br)cc(S(=O)(=O)O)c3)ccc12,0,1
azo_dc077dced6,N#Cc1c(Cl)oc2ccc(/N=N/c3ccccc3)cc12,0,1
azo_fa7e41039e,O=Cc1c(/N=N/c2ccccc2)ccc2c1C=CC2,0,1
azo_486070c13a,N#Cc1cc(F)c(/N=N/c2ccc3cc(-c4ccccc4)ccc3c2)c(Cl)c1,0,1
azo_2e7b65f5b3,Cc1ccc2cc(/N=N/c3ccccc3Cl)c(C(F)(F)F)cc2c1,0,1
azo_bf366cf376,Clc1ccc(/N=N/c2ccc3ccccc3c2)c(Cl)c1,0,1
azo_28368f12cf,NCc1c(N)sc2ccc(/N=N/c3ccccc3)c(-c3ccccc3)c12,0,1
azo_a263989fbb,Cc1ccc2cc(/N=N/c3ccc(Br)cc3)c(F)cc2c1,0,1
azo_b4e8549057,CC(C)(C)c1c(/N=N/c2ccc(C#N)cc2)c(Cl)cc2cc(CN)ccc12,0,1
azo_b2b56e7458,COc1cc(N)cc(/N=N/c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,0,1
azo_65b43fc450,CC(C)(C)c1cc([N+](=O)[O-])ccc1/N=N/c1ccc2cc(CN)ccc2c1,0,1
azo_b63bfe45ba,Cc1ccc(N)c2cc(/N=N/c3cc(Cl)cc(C(F)(F)F)c3)ccc12,0,1
azo_5fd63f8066,NC(=O)c1cccc(C(N)=O)c1N=Nc1ccc2sccc2c1,0,1
azo_2e5cf3a026,COc1ccc(/N=N/c2c(C(C)(C)C)cccc2C(C)(C)C)cc1,0,1
azo_5f9d6fa573,N#Cc1cc(N=Nc2cnn(-c3ccccn3)c2)cc(C(F)(F)F)c1,0,1
azo_b2824a8d43,Nc1cc(/N=N/c2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2)cc(-c2ccccc2)c1,0,1
azo_8f8a2a4ecb,NC(=O)c1c(/N=N/c2ccccc2)c([N+](=O)[O-])cc2[nH]cc(F)c12,0,1
azo_91e2892303,NCc1cccc2cc(/N=N/c3cc(C=O)cc(C=O)c3)ccc12,0,1
azo_a1e6feb6e5,CC(C)(C)c1cc2cc(O)ccc2cc1/N=N/c1ccc(C(=O)O)cc1,0,1
azo_59a27cb733,COc1ccc2c(C(C)C)c(/N=N/c3ccc(F)cc3F)ccc2c1,0,1
azo_59866716ee,CC(C)(C)c1c(/N=N/c2ccc(F)cc2F)ccc2cc(CN)ccc12,0,1
azo_33f0a9b4df,COc1ccc(O)c2ccc(/N=N/c3cc(C#N)cc(C=O)c3)cc12,0,1
azo_fd879e9384,NC(=O)c1ccc(/N=N/c2c(C(F)(F)F)cccc2C(F)(F)F)cc1,0,1
azo_b22f765b75,Cc1ccc2c(C(C)(C)C)c(/N=N/c3ccc(S(=O)(=O)O)cc3Cl)ccc2c1,0,1
azo_2b5e00bc28,c1ccc(-c2ccc(N=Nc3ccc4n[nH]cc4c3)cc2)cc1,0,1
azo_e7b98cd75b,CC(C)c1cc(Cl)ccc1/N=N/c1ccc2cc(N)ccc2c1,0,1
azo_a448c86582,COc1ccc2c(Br)c(/N=N/c3ccc(C(F)(F)F)cc3)c(Br)cc2c1,0,1
azo_f98fb1c9be,Nc1ccc2cc(/N=N/c3ccc(S(=O)(=O)O)cc3)c(Cl)cc2c1,0,1
azo_a9bb8b5398,COc1ccc2c(C(C)(C)C)c(/N=N/c3ccc(Br)cc3C(C)(C)C)ccc2c1,0,1
azo_8c4010808f,Nc1ccc2cc(/N=N/c3ccc(S(=O)(=O)O)cc3)ccc2c1,0,1
azo_872d0f1a2e,O=C(O)c1cc2c(c(Br)c1/N=N/c1ccccc1)C(Br)=CC2,0,1
azo_183fbc95ed,Cc1[nH]c2ccc(/N=N/c3ccccc3)c(C)c2c1C,0,1
azo_452bea6d13,O=Cc1cc2[nH]cc(Br)c2c(C=O)c1/N=N/c1ccccc1,0,1
azo_8249f23d79,O=[N+]([O-])c1ccc(/N=N/c2ccc3cc(-c4ccccc4)ccc3c2Cl)c(Br)c1,0,1
azo_922b43d435,O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1/N=N/c1ccccc1)C=C(I)C2,0,1
azo_c49d3f354c,O=Cc1ccc(/N=N/c2ccccc2I)cc1,0,1
azo_0a8002909c,CC(C)(C)c1cc([N+](=O)[O-])cc(F)c1/N=N/c1ccc2ccccc2c1,0,1
azo_356a003bba,Cc1c[nH]c2cc(-c3ccccc3)c(/N=N/c3ccccc3)c(-c3ccccc3)c12,0,1
azo_8d82fc4ed6,Brc1cccc(N=Nc2cc[nH]c2)c1,0,1
azo_7f1046cc50,Nc1ccc(N)c2cc(/N=N/c3cc(I)cc(I)c3)ccc12,0,1
azo_2ef3c28e77,COc1cc(F)c(/N=N/c2ccc(C(=O)O)cc2)c(Br)c1,0,1
azo_bc167d6227,CC(C)c1cc(O)cc(I)c1/N=N/c1ccc(F)cc1,0,1
azo_3c6621ecba,FC(F)(F)c1c2c(cc(I)c1/N=N/c1ccccc1)CC=C2,0,1
azo_0c725975a0,CC(C)c1cc(I)ccc1/N=N/c1ccc(CN)cc1,0,1
azo_4e1d6c7cfd,Nc1cccc2ccc(/N=N/c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc12,0,1
azo_ddd53c472c,N#Cc1cc2c(c(C#N)c1/N=N/c1ccccc1)C=C(C(F)(F)F)C2,0,1
azo_70927960f4,NCc1ccc(-c2ccccc2)c2ccc(/N=N/c3ccc(Br)cc3)cc12,0,1
azo_5ae86d66e1,NC(=O)c1cc2sc(F)c(F)c2cc1/N=N/c1ccccc1,0,1
azo_0265c6a5b1,O=Cc1cc2sc(F)cc2c(I)c1/N=N/c1ccccc1,0,1
azo_772042e28f,O=S(=O)(O)c1cc2scc(Br)c2c(Br)c1/N=N/c1ccccc1,0,1
azo_7e92bdf323,N#Cc1c(C(F)(F)F)sc2cc([N+](=O)[O-])c(/N=N/c3ccccc3)cc12,0,1
azo_c8a7848536,FC(F)(F)c1c(/N=N/c2ccccc2I)ccc2cc(-c3ccccc3)ccc12,0,1
azo_b6522b5062,O=[N+]([O-])c1cc2c(c(Cl)c1/N=N/c1ccccc1)C(Cl)=CC2,0,1
azo_79585ebad5,NCc1ccc2c(F)c(/N=N/c3ccc(C(=O)O)cc3)c(F)cc2c1,0,1
azo_3d88fa54e6,CC(C)c1cccc(C(C)C)c1/N=N/c1ccc(N)cc1,0,1
azo_7caf2919ba,CC1=C(C)c2cc(/N=N/c3ccccc3)c(C)cc2C1,0,1
azo_c60408b100,COc1ccc(N)c2cc(/N=N/c3ccc(F)cc3)ccc12,0,1
